"subject","predicate","object"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (* 14. März 1879 in Ulm, Königreich Württemberg; † 18. April 1955 in Princeton, New Jersey) war ein gebürtiger deutscher Physiker mit Schweizer und US-amerikanischer Staatsbürgerschaft. Er gilt als einer der bedeutendsten theoretischen Physiker der Wissenschaftsgeschichte und weltweit als einer der bekanntesten Wissenschaftler der Neuzeit. Seine Forschungen zur Struktur von Materie, Raum und Zeit sowie zum Wesen der Gravitation veränderten maßgeblich das zuvor geltende newtonsche Weltbild."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Ο Άλμπερτ Αϊνστάιν (γερμανική γλώσσα: Albert Einstein, ορθός τονισμός Άινσταϊν, Ουλμ, 14 Μαρτίου 1879 – Πρίνστον, 18 Απριλίου 1955) ήταν Γερμανός φυσικός εβραϊκής καταγωγής, ο οποίος βραβεύτηκε με το Νόμπελ Φυσικής το 1921 για τις υπηρεσίες του στον κόσμο της φυσικής. Είναι ο θεμελιωτής της Θεωρίας της Σχετικότητας και από πολλούς θεωρείται ο σημαντικότερος επιστήμονας του 20ού αιώνα και ένας απ'τους μεγαλύτερους όλων των εποχών. Εξέδωσε πάνω από 300 επιστημονικές δημοσιεύσεις, καθώς και 151 συγγράμματα για το ευρύ κοινό."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (/ˈaɪnstaɪn/ EYEN-styne; German: [ˈalbɛʁt ˈʔaɪnʃtaɪn]; 14 March 1879 – 18 April 1955) was a German-born theoretical physicist, widely acknowledged to be one of the greatest and most influential physicists of all time. Einstein is best known for developing the theory of relativity, but he also made important contributions to the development of the theory of quantum mechanics. Relativity and quantum mechanics are the two pillars of modern physics. His mass–energy equivalence formula E = mc2, which arises from relativity theory, has been dubbed ""the world's most famous equation"". His work is also known for its influence on the philosophy of science. He received the 1921 Nobel Prize in Physics ""for his services to theoretical physics, and especially for his discovery of the "
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert EINSTEIN [albert ajnŝtajn], en Esperanto ankaŭ Alberto EJNŜTEJNO (naskiĝis la 14-an de marto 1879 en Ulm, Germanio, mortis la 18-an de aprilo 1955 en Princeton, Usono) estis germandevena svisa kaj usona fizikisto. Li konceptis la teoriojn de speciala kaj ĝenerala relativecoj, nome Teorio de la relativeco en 1905 kaj 1915 respektive. Tiu estas unu el la du pilieroj de moderna fiziko (kune kun la Kvantuma mekaniko).(p. 274) Lia laboro estas konata ankaŭ pro sia influo sur la filozofio de scienco. Li estas plej bone konata de la ĝenerala publiko pro sia formulo por la mas–energia ekvivalenteco nome , kiu estis konsiderita ""la plej fama ekvacio de la mondo"". Li ricevis en 1921 la Nobel-premion pri fiziko ""pro siaj servoj al la teoria fiziko, kaj speciale pro sia malkovro de la leĝo de l"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (alemán: /ˈalbɛɐ̯t ˈʔaɪnʃtaɪn/; Ulm, Imperio alemán; 14 de marzo de 1879-Princeton, Estados Unidos; 18 de abril de 1955) fue un físico alemán de origen judío, nacionalizado después suizo, austriaco y estadounidense. Se le considera el científico más importante, conocido y popular del siglo XX.​​"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (Ulm, Baden-Württemberg, Alemania, 1879ko martxoaren 14a - Princeton, New Jersey, AEB, 1955eko apirilaren 18a) alemaniar-suitzar-estatubatuar fisikari eta matematikari nabaria izan zen, inoizko zientzialari handienetariko bat. Fisikaren alorrean bezain sakona izan ez bada ere, filosofian ere eragin handia izan du: alde batetik, Kantek denborari eta espazioari buruz zituen iritziak zalantzan jarri zituen; bestetik, jakintzen arloan egiten diren lorpenak behin betikoak ez direla, aldiz jakindakoaren antolaketa berria etengabe egin behar dela erakutsi zuen."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (/ˈaɪnstaɪn/ EYEN-styne; bahasa Jerman: [ˈalbɛɐ̯t ˈʔaɪnʃtaɪn]; 14 Maret 1879 – 18 April 1955) adalah fisikawan teoretis kelahiran Jerman, secara luas diakui sebagai salah seorang fisikawan terhebat sepanjang masa. Einstein terkenal atas pengembangan teori relativitas, tetapi ia juga membuat konstribusi penting terhadap pengembangan teori mekanika kuantum. Relativitas dan mekanika kuantum adalah dua pilar fisika modern.:274 Karya-karyanya juga dikenal karena berpengaruh terhadap filsafat ilmu. Persamaan Einstein yang paling dikenal adalah rumus kesetaraan massa-energi E = mc2, yang dijuluki ""persamaan paling terkenal di dunia"". Einstein menerima Nobel Fisika pada tahun 1921 ""atas jasanya terhadap fisika teoretis, dan khususnya atas penemuannya tentang hukum efek fotolist"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (prononcé en allemand [ˈalbɐt ˈaɪnʃtaɪn] ) né le 14 mars 1879 à Ulm, dans le Wurtemberg (Empire allemand), et mort le 18 avril 1955 à Princeton, dans le New Jersey (États-Unis), est un physicien théoricien. Il fut successivement allemand, apatride (entre 1896 et 1901), suisse (1901) et de double nationalité helvético-américaine (1940). Il épousa Mileva Marić, puis sa cousine Elsa Einstein."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (pronuncia italiana [ˈalbert ˈainstain]; tedesca [ˈalbɛɐ̯t ˈaɪnʃtaɪn]; Ulma, 14 marzo 1879 – Princeton, 18 aprile 1955) è stato un fisico tedesco naturalizzato svizzero e statunitense. Firma di Albert Einstein"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","( 다른 뜻에 대해서는 알베르트 아인슈타인 (동음이의) 문서를 참고하십시오.)( 아인슈타인은 여기로 연결됩니다. 다른 뜻에 대해서는 아인슈타인 (동음이의) 문서를 참고하십시오.)
알베르트 아인슈타인(독일어: Albert Einstein, 독일어 발음: [ˈalbɛʁt ˈʔaɪnʃtaɪn], 영어: Albert Einstein 앨버트 아인스타인[*], 1879년 3월 14일 ~ 1955년 4월 18일)은 독일 태생의 이론물리학자로서 역사상 가장 위대한 물리학자 중의 한 명으로 널리 알려져 있다. 상대성 이론을 개발한 것으로 유명하지만 양자역학 이론의 발전에도 중요한 공헌을 했다. 상대성 이론은 양자역학과 함께 현대 물리학의 두 기둥이다. 상대성 이론에서 나온 그의 질량-에너지 등가식 은 ""세계에서 가장 유명한 방정식""으로 불린다. 그의 작업은 과학 철학에 미친 영향으로도 유명하다. 그는 1921년 ""이론 물리학에 대한 공로, 특히 광전 효과 법칙의 발견""으로 양자 이론 발전의 중추적인 단계에 대한 공로로 노벨 물리학상을 받았다. 그의 지적 업적과 독창성은 ""아인슈타인""이 ""천재""와 동의어가 되는 결과를 낳았다."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (wym. ) (ur. 14 marca 1879 w Ulm, zm. 18 kwietnia 1955 w Princeton) – niemieckojęzyczny fizyk teoretyczny, noblista; zwykle uznawany za naukowca niemiecko-żydowskiego, choć miał też silne związki ze Szwajcarią i USA; por. . Einstein zrewolucjonizował zarówno mechanikę, jak i teorię pola, głównie w wersji klasycznej, choć odegrał też kluczową rolę dla mechaniki kwantowej. Laureat Nagrody Nobla w dziedzinie fizyki za 1921 rok, w uznaniu za „wkład do fizyki teoretycznej, zwłaszcza opis prawa efektu fotoelektrycznego”."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (Ulm, 14 de março de 1879 – Princeton, 18 de abril de 1955) foi um físico teórico alemão que desenvolveu a teoria da relatividade geral, um dos pilares da física moderna ao lado da mecânica quântica. Embora mais conhecido por sua fórmula de equivalência massa-energia, E = mc² — que foi chamada de ""a equação mais famosa do mundo"" —, foi laureado com o Prêmio Nobel de Física de 1921 ""por suas contribuições à física teórica"" e, especialmente, por sua descoberta da lei do efeito fotoelétrico, que foi fundamental no estabelecimento da teoria quântica."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Альбе́рт Ейнште́йн (також А́льберт А́йнштайн, нім. Albert Einstein [ˈalbɐt ˈaɪ̯nʃtaɪ̯n], англ. ['ælbət ˈʌɪnstʌɪn]; 14 березня 1879, Ульм, Німеччина — 18 квітня 1955, Принстон, США) — один з найвизначніших фізиків XX століття. Лауреат Нобелівської премії з фізики 1921 року. Дійсний член Наукового товариства імені Шевченка. Приватний архів Альберта Ейнштейна зберігається в Національній бібліотеці Ізраїлю в місті Єрусалим."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Albert Einstein (tyska: [ˈalbɛʁt ˈʔaɪnʃtaɪn]), född 14 mars 1879 i Ulm i Tyskland, död 18 april 1955 i Princeton i USA, var en tysk-amerikansk teoretisk fysiker av judisk börd. Han är mest känd för att ha utvecklat relativitetsteorierna, vilka medförde en revolution inom fysiken. Einstein räknas som en av fäderna till den moderna fysiken och anses av många ha haft ett av de mest kreativa intellekten någonsin. Han förutsåg bland annat gravitationsvågors existens 1916, vilket forskare publicerade direkta bevis för först hundra år senare. Han fick 1921 års Nobelpris i fysik för sin upptäckt av lagen för den fotoelektriska effekten."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","Альбе́рт Эйнште́йн (нем. Albert Einstein, МФА [ˈalbɐt ˈaɪ̯nʃtaɪ̯n] ; 14 марта 1879, Ульм, Королевство Вюртемберг, Германия — 18 апреля 1955, Принстон, Нью-Джерси, США) — физик-теоретик, один из основателей современной теоретической физики, лауреат Нобелевской премии по физике 1921 года, общественный деятель-гуманист. Почётный доктор около 20 ведущих университетов мира, член многих Академий наук, в том числе иностранный почётный член АН СССР (1926)."
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#comment","阿尔伯特·爱因斯坦（德語：Albert Einstein／，1879年3月14日－1955年4月18日），是出生于德国、拥有瑞士和美国国籍的猶太裔理論物理學家，他创立了現代物理學的兩大支柱的相对论及量子力學，也是質能等價公式（E = mc2）的發現者。他在科學哲學領域頗具影響力。因為“對理論物理的貢獻，特別是發現了光電效應的原理”，他榮獲1921年度的諾貝爾物理學獎（1922年頒發）。這一發現為量子理論的建立踏出了關鍵性的一步。 愛因斯坦在職業生涯早期就發覺經典力學與電磁場無法相互共存，因而發展出狹義相對論。他又發現，相對論原理可以延伸至重力場的建模。根据研究出來的一些重力理論，他於1915年發表了廣義相對論。他持續研究統計力學與量子理論，这让他給出了粒子論與對於分子運動的解釋。1917年，愛因斯坦應用廣義相對論來建立大尺度結構宇宙的模型。 愛因斯坦是20世紀最重要的科學家之一，一生總共發表了300多篇科學論文和150篇非科學作品，有“現代物理学之父”之誉。他卓越和原創性的科學成就使得“愛因斯坦”一詞成為“天才”的同義詞。"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://dbpedia.org/resource/Einstein_family"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://dbpedia.org/resource/Theory_of_relativity"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://dbpedia.org/resource/Einstein–Szilárd_letter"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/name","Albert Einstein"
"http://dbpedia.org/resource/Albert_Einstein","http://www.w3.org/2004/02/skos/core#exactMatch","http://globalwordnet.org/ili/i95022"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/property/name","Albert Einstein"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/19191125_A_New_Physics_Based_on_Einstein_-_The_New_York_Times.png"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/1919_eclipse_positive.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein's_exam_of_maturity_grades_(color2).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_(Nobel).png"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_Head.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_and_Charlie_Chaplin_City_Lights_premiere_1931.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_and_his_wife_Mileva_Maric.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_as_a_child.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_at_the_age_of_three_(1882).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_photo_1920.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_photo_1921.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Einstein_signature_1934.svg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Citizen-Einstein.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein's_landing_card_(5706142737).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein-Oslofjord_(cropped).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein-cartoon1.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein-formal_portrait-35.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein-with-habicht-and-solovine.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein_1921_by_F_Schmutzer_-_restoration.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein_Albert_Elsa_LOC_32096u.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein_patentoffice.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einstein_thesis.png"
"http://dbpedia.org/resource/Albert_Einstein","http://xmlns.com/foaf/0.1/depiction","http://commons.wikimedia.org/wiki/Special:FilePath/Einsteinwiezmann.png"
